,date_game,game_location,game_result,losses,opp_name,opp_pts,overtimes,pts,wins,school_name
11,"Sun, Dec 17, 2017",,W,6,San Francisco,59,,71,6,Stanford
12,"Thu, Dec 21, 2017",,L,7,Kansas,75,,54,6,Stanford
13,"Sat, Dec 30, 2017",,L,8,University of California,77,,74,6,Stanford
14,"Thu, Jan 4, 2018",,W,8,UCLA,99,2OT,107,7,Stanford
15,"Sun, Jan 7, 2018",,W,8,Southern California,76,,77,8,Stanford
16,"Thu, Jan 11, 2018",@,W,8,Washington State,70,,79,9,Stanford
17,"Sat, Jan 13, 2018",@,W,8,Washington,64,,73,10,Stanford
18,"Wed, Jan 17, 2018",,W,8,Arizona State,77,,86,11,Stanford
19,"Sat, Jan 20, 2018",,L,9,Arizona,73,,71,11,Stanford
20,"Wed, Jan 24, 2018",@,L,10,Southern California,69,,64,11,Stanford
21,"Sat, Jan 27, 2018",@,L,11,UCLA,89,,73,11,Stanford
22,"Thu, Feb 1, 2018",,W,11,Oregon State,71,,80,12,Stanford
23,"Sat, Feb 3, 2018",,W,11,Oregon,61,,96,13,Stanford
24,"Thu, Feb 8, 2018",@,L,12,Utah,75,,60,13,Stanford
25,"Sun, Feb 11, 2018",@,L,13,Colorado,64,,56,13,Stanford
26,"Sun, Feb 18, 2018",@,W,13,University of California,73,,77,14,Stanford
27,"Thu, Feb 22, 2018",,W,13,Washington,78,,94,15,Stanford
28,"Sat, Feb 24, 2018",,W,13,Washington State,84,,86,16,Stanford
29,"Thu, Mar 1, 2018",@,L,14,Arizona,75,,67,16,Stanford
30,"Sat, Mar 3, 2018",@,W,14,Arizona State,83,,84,17,Stanford
31,"Wed, Mar 7, 2018",N,W,14,University of California,58,,76,18,Stanford
32,"Thu, Mar 8, 2018",N,L,15,UCLA,88,,77,18,Stanford
33,"Wed, Mar 14, 2018",,W,15,Brigham Young,83,,86,19,Stanford
34,"Mon, Mar 19, 2018",@,L,16,Oklahoma State,71,,65,19,Stanford
0,"Sat, Nov 11, 2017",@,W,0,Longwood,61,,74,1,Stephen F. Austin NCAA
1,"Wed, Nov 15, 2017",,W,0,St. Edward's,66,,89,2,Stephen F. Austin NCAA
2,"Thu, Nov 16, 2017",,W,0,LeTourneau,68,,91,3,Stephen F. Austin NCAA
3,"Sat, Nov 18, 2017",,W,0,Howard Payne,64,,118,4,Stephen F. Austin NCAA
4,"Wed, Nov 22, 2017",@,L,1,Mississippi State,80,,75,4,Stephen F. Austin NCAA
5,"Sun, Nov 26, 2017",,W,1,Florida A&M,63,,79,5,Stephen F. Austin NCAA
6,"Tue, Nov 28, 2017",,W,1,North Dakota State,50,,54,6,Stephen F. Austin NCAA
7,"Sat, Dec 2, 2017",,W,1,Louisiana-Monroe,65,,68,7,Stephen F. Austin NCAA
8,"Wed, Dec 6, 2017",@,W,1,Louisiana Tech,83,,85,8,Stephen F. Austin NCAA
9,"Sat, Dec 9, 2017",,W,1,Rice,62,,81,9,Stephen F. Austin NCAA
10,"Sat, Dec 16, 2017",@,W,1,Louisiana State,82,,83,10,Stephen F. Austin NCAA
11,"Tue, Dec 19, 2017",@,L,2,Missouri,82,,81,10,Stephen F. Austin NCAA
12,"Thu, Dec 21, 2017",,W,2,Arlington Baptist,66,,116,11,Stephen F. Austin NCAA
13,"Thu, Dec 28, 2017",@,L,3,Southeastern Louisiana,73,,62,11,Stephen F. Austin NCAA
14,"Wed, Jan 3, 2018",,W,3,Nicholls State,64,,81,12,Stephen F. Austin NCAA
15,"Sat, Jan 6, 2018",@,W,3,Northwestern State,56,,64,13,Stephen F. Austin NCAA
16,"Wed, Jan 10, 2018",,W,3,New Orleans,68,,78,14,Stephen F. Austin NCAA
17,"Sat, Jan 13, 2018",,W,3,Incarnate Word,63,,83,15,Stephen F. Austin NCAA
18,"Wed, Jan 17, 2018",@,W,3,Abilene Christian,66,,76,16,Stephen F. Austin NCAA
19,"Wed, Jan 24, 2018",@,L,4,Central Arkansas,100,,92,16,Stephen F. Austin NCAA
20,"Sat, Jan 27, 2018",,W,4,Sam Houston State,66,,82,17,Stephen F. Austin NCAA
21,"Wed, Jan 31, 2018",,W,4,Houston Baptist,82,,102,18,Stephen F. Austin NCAA
22,"Sat, Feb 3, 2018",@,L,5,Lamar,76,,54,18,Stephen F. Austin NCAA
23,"Thu, Feb 8, 2018",@,W,5,McNeese State,95,,99,19,Stephen F. Austin NCAA
24,"Sat, Feb 10, 2018",,W,5,Northwestern State,50,,97,20,Stephen F. Austin NCAA
25,"Wed, Feb 14, 2018",@,W,5,Texas A&M-Corpus Christi,68,,87,21,Stephen F. Austin NCAA
26,"Sat, Feb 17, 2018",@,W,5,Incarnate Word,70,,81,22,Stephen F. Austin NCAA
27,"Wed, Feb 21, 2018",,W,5,Central Arkansas,62,,97,23,Stephen F. Austin NCAA
28,"Sat, Feb 24, 2018",,L,6,Lamar,71,,66,23,Stephen F. Austin NCAA
29,"Wed, Feb 28, 2018",,W,6,Abilene Christian,56,,76,24,Stephen F. Austin NCAA
30,"Sat, Mar 3, 2018",@,W,6,Sam Houston State,53,,65,25,Stephen F. Austin NCAA
31,"Thu, Mar 8, 2018",N,W,6,Central Arkansas,64,,86,26,Stephen F. Austin NCAA
32,"Fri, Mar 9, 2018",N,W,6,Nicholls State,66,,78,27,Stephen F. Austin NCAA
33,"Sat, Mar 10, 2018",N,W,6,Southeastern Louisiana,55,,59,28,Stephen F. Austin NCAA
34,"Thu, Mar 15, 2018",N,L,7,Texas Tech,70,,60,28,Stephen F. Austin NCAA
0,"Fri, Nov 10, 2017",,W,0,Webber,89,,98,1,Stetson
1,"Sun, Nov 12, 2017",@,W,0,Florida International,64,OT,70,2,Stetson
2,"Wed, Nov 15, 2017",,L,1,South Florida,75,,72,2,Stetson
3,"Sat, Nov 18, 2017",,L,2,Southern Illinois-Edwardsville,80,,76,2,Stetson
4,"Mon, Nov 20, 2017",,W,2,Ave Maria,53,,87,3,Stetson
5,"Wed, Nov 22, 2017",@,W,2,South Alabama,77,OT,81,4,Stetson
6,"Sat, Nov 25, 2017",@,L,3,North Dakota State,94,,58,4,Stetson
7,"Mon, Nov 27, 2017",@,W,3,Green Bay,71,,83,5,Stetson
8,"Thu, Nov 30, 2017",,L,4,Campbell,85,,78,5,Stetson
9,"Fri, Dec 1, 2017",,W,4,Edward Waters,52,,85,6,Stetson
10,"Wed, Dec 6, 2017",@,L,5,Duquesne,73,,59,6,Stetson
11,"Sat, Dec 9, 2017",@,W,5,Marist,76,,79,7,Stetson
12,"Sat, Dec 16, 2017",@,L,6,Fort Wayne,88,,84,7,Stetson
13,"Tue, Dec 19, 2017",,L,7,Central Florida,74,,55,7,Stetson
14,"Fri, Dec 29, 2017",@,L,8,Nebraska,71,,62,7,Stetson
15,"Mon, Jan 1, 2018",,W,8,Florida National University,88,,94,8,Stetson
16,"Sat, Jan 6, 2018",@,L,9,Florida Gulf Coast,90,,52,8,Stetson
17,"Thu, Jan 11, 2018",,W,9,NJIT,67,,80,9,Stetson
18,"Sat, Jan 13, 2018",,W,9,South Carolina Upstate,69,,87,10,Stetson
19,"Mon, Jan 15, 2018",,L,10,Bethune-Cookman,74,,62,10,Stetson
20,"Thu, Jan 18, 2018",@,L,11,Kennesaw State,95,,81,10,Stetson
21,"Sat, Jan 20, 2018",@,L,12,Lipscomb,85,,82,10,Stetson
22,"Wed, Jan 24, 2018",@,L,13,Jacksonville,76,,69,10,Stetson
23,"Sat, Jan 27, 2018",,L,14,North Florida,73,,65,10,Stetson
24,"Mon, Jan 29, 2018",,L,15,Jacksonville,68,,67,10,Stetson
25,"Sat, Feb 3, 2018",@,L,16,North Florida,97,,91,10,Stetson
26,"Thu, Feb 8, 2018",@,L,17,South Carolina Upstate,91,,79,10,Stetson
27,"Sat, Feb 10, 2018",@,W,17,NJIT,80,,84,11,Stetson
28,"Thu, Feb 15, 2018",,L,18,Lipscomb,82,,73,11,Stetson
29,"Sat, Feb 17, 2018",,W,18,Kennesaw State,74,,86,12,Stetson
30,"Thu, Feb 22, 2018",,L,19,Florida Gulf Coast,76,,60,12,Stetson
31,"Mon, Feb 26, 2018",@,L,20,Lipscomb,89,,73,12,Stetson
0,"Fri, Nov 10, 2017",N,L,1,Maryland,76,,61,0,Stony Brook
1,"Tue, Nov 14, 2017",@,L,2,Connecticut,72,,64,0,Stony Brook
2,"Fri, Nov 17, 2017",@,L,3,Ball State,87,,76,0,Stony Brook
3,"Sun, Nov 19, 2017",@,L,4,Michigan State,93,,71,0,Stony Brook
4,"Wed, Nov 22, 2017",,W,4,Brown,64,,77,1,Stony Brook
5,"Sun, Nov 26, 2017",,L,5,Bucknell,85,,76,1,Stony Brook
6,"Wed, Nov 29, 2017",,W,5,Shawnee State,58,,101,2,Stony Brook
7,"Sat, Dec 2, 2017",,W,5,Saint Francis,83,,85,3,Stony Brook
8,"Mon, Dec 4, 2017",@,L,6,Long Island University,75,,71,3,Stony Brook
9,"Thu, Dec 7, 2017",@,W,6,Columbia,66,,76,4,Stony Brook
10,"Tue, Dec 12, 2017",,L,7,Hofstra,84,,81,4,Stony Brook
11,"Sun, Dec 17, 2017",@,L,8,Providence,62,,60,4,Stony Brook
12,"Fri, Dec 22, 2017",@,W,8,Rutgers,73,OT,75,5,Stony Brook
13,"Sat, Dec 30, 2017",,L,9,Norfolk State,74,,68,5,Stony Brook
14,"Wed, Jan 3, 2018",,W,9,Maine,70,,71,6,Stony Brook
15,"Sat, Jan 6, 2018",@,W,9,Hartford,61,,63,7,Stony Brook
16,"Wed, Jan 10, 2018",@,L,10,Albany,78,,65,7,Stony Brook
17,"Sat, Jan 13, 2018",@,L,11,Vermont,73,,62,7,Stony Brook
18,"Thu, Jan 18, 2018",,W,11,Binghamton,66,,77,8,Stony Brook
19,"Sun, Jan 21, 2018",@,L,12,New Hampshire,53,,51,8,Stony Brook
20,"Wed, Jan 24, 2018",@,L,13,Massachusetts-Lowell,82,OT,79,8,Stony Brook
21,"Sat, Jan 27, 2018",,L,14,Albany,57,,50,8,Stony Brook
22,"Wed, Jan 31, 2018",,L,15,Maryland-Baltimore County,67,,63,8,Stony Brook
23,"Sat, Feb 3, 2018",,L,16,Hartford,73,,64,8,Stony Brook
24,"Thu, Feb 8, 2018",,W,16,Massachusetts-Lowell,68,,81,9,Stony Brook
25,"Sun, Feb 11, 2018",@,W,16,Maine,61,,64,10,Stony Brook
26,"Thu, Feb 15, 2018",@,L,17,Binghamton,69,,57,10,Stony Brook
27,"Sun, Feb 18, 2018",,W,17,New Hampshire,63,,72,11,Stony Brook
28,"Wed, Feb 21, 2018",@,W,17,Maryland-Baltimore County,57,,64,12,Stony Brook
29,"Sat, Feb 24, 2018",,L,18,Vermont,69,,60,12,Stony Brook
30,"Sat, Mar 3, 2018",@,W,18,Albany,60,,69,13,Stony Brook
31,"Tue, Mar 6, 2018",@,L,19,Vermont,70,,51,13,Stony Brook
0,"Fri, Nov 10, 2017",,W,0,Cornell,45,,77,1,Syracuse NCAA
1,"Tue, Nov 14, 2017",,W,0,Iona,62,,71,2,Syracuse NCAA
2,"Sat, Nov 18, 2017",,W,0,Texas Southern,67,,80,3,Syracuse NCAA
3,"Mon, Nov 20, 2017",,W,0,Oakland,50,,74,4,Syracuse NCAA
4,"Wed, Nov 22, 2017",,W,0,Toledo,64,,72,5,Syracuse NCAA
5,"Mon, Nov 27, 2017",,W,0,Maryland,70,,72,6,Syracuse NCAA
6,"Sat, Dec 2, 2017",N,L,1,Kansas,76,,60,6,Syracuse NCAA
7,"Tue, Dec 5, 2017",N,W,1,Connecticut,63,,72,7,Syracuse NCAA
8,"Sat, Dec 9, 2017",,W,1,Colgate,58,,72,8,Syracuse NCAA
9,"Sat, Dec 16, 2017",@,W,1,Georgetown,79,OT,86,9,Syracuse NCAA
10,"Tue, Dec 19, 2017",,W,1,Buffalo,74,,81,10,Syracuse NCAA
11,"Fri, Dec 22, 2017",,L,2,St. Bonaventure,60,OT,57,10,Syracuse NCAA
12,"Wed, Dec 27, 2017",,W,2,Eastern Michigan,47,,62,11,Syracuse NCAA
13,"Sun, Dec 31, 2017",,W,2,Virginia Tech,56,,68,12,Syracuse NCAA
14,"Wed, Jan 3, 2018",@,L,3,Wake Forest,73,,67,12,Syracuse NCAA
15,"Sat, Jan 6, 2018",,L,4,Notre Dame,51,,49,12,Syracuse NCAA
16,"Tue, Jan 9, 2018",@,L,5,Virginia,68,,61,12,Syracuse NCAA
17,"Sat, Jan 13, 2018",@,L,6,Florida State,101,2OT,90,12,Syracuse NCAA
18,"Tue, Jan 16, 2018",,W,6,Pittsburgh,45,,59,13,Syracuse NCAA
19,"Wed, Jan 24, 2018",,W,6,Boston College,63,,81,14,Syracuse NCAA
20,"Sat, Jan 27, 2018",@,W,6,Pittsburgh,55,,60,15,Syracuse NCAA
21,"Wed, Jan 31, 2018",@,L,7,Georgia Tech,55,,51,15,Syracuse NCAA
22,"Sat, Feb 3, 2018",,L,8,Virginia,59,,44,15,Syracuse NCAA
23,"Mon, Feb 5, 2018",@,W,8,Louisville,73,,78,16,Syracuse NCAA
24,"Sun, Feb 11, 2018",,W,8,Wake Forest,70,,78,17,Syracuse NCAA
25,"Wed, Feb 14, 2018",,L,9,North Carolina State,74,,70,17,Syracuse NCAA
26,"Sat, Feb 17, 2018",@,W,9,Miami,55,,62,18,Syracuse NCAA
27,"Wed, Feb 21, 2018",,L,10,North Carolina,78,,74,18,Syracuse NCAA
28,"Sat, Feb 24, 2018",@,L,11,Duke,60,,44,18,Syracuse NCAA
29,"Wed, Feb 28, 2018",@,L,12,Boston College,85,,70,18,Syracuse NCAA
30,"Sat, Mar 3, 2018",,W,12,Clemson,52,,55,19,Syracuse NCAA
31,"Tue, Mar 6, 2018",N,W,12,Wake Forest,64,,73,20,Syracuse NCAA
32,"Wed, Mar 7, 2018",N,L,13,North Carolina,78,,59,20,Syracuse NCAA
33,"Wed, Mar 14, 2018",N,W,13,Arizona State,56,,60,21,Syracuse NCAA
34,"Fri, Mar 16, 2018",N,W,13,Texas Christian,52,,57,22,Syracuse NCAA
35,"Sun, Mar 18, 2018",N,W,13,Michigan State,53,,55,23,Syracuse NCAA
36,"Fri, Mar 23, 2018",N,L,14,Duke,69,,65,23,Syracuse NCAA
0,"Thu, Nov 16, 2017",N,W,0,Old Dominion,65,,76,1,Temple
1,"Fri, Nov 17, 2017",N,W,0,Auburn,74,,88,2,Temple
2,"Sun, Nov 19, 2017",N,W,0,Clemson,60,,67,3,Temple
3,"Sun, Nov 26, 2017",@,L,1,La Salle,87,,83,3,Temple
4,"Thu, Nov 30, 2017",N,W,1,South Carolina,60,,76,4,Temple
5,"Sun, Dec 3, 2017",@,L,2,George Washington,71,,67,4,Temple
6,"Wed, Dec 6, 2017",,W,2,Wisconsin,55,,59,5,Temple
7,"Sat, Dec 9, 2017",,W,2,Saint Joseph's,78,,81,6,Temple
8,"Wed, Dec 13, 2017",,L,3,Villanova,87,,67,6,Temple
9,"Sat, Dec 16, 2017",,W,3,Drexel,60,,63,7,Temple
10,"Fri, Dec 22, 2017",@,L,4,Georgia,84,,66,7,Temple
11,"Thu, Dec 28, 2017",,L,5,Tulane,85,,75,7,Temple
12,"Sat, Dec 30, 2017",@,L,6,Houston,76,,73,7,Temple
13,"Thu, Jan 4, 2018",,L,7,Cincinnati,55,,53,7,Temple
14,"Sun, Jan 7, 2018",@,L,8,Central Florida,60,,39,7,Temple
15,"Wed, Jan 10, 2018",@,W,8,Southern Methodist,64,,66,8,Temple
16,"Sat, Jan 13, 2018",,L,9,Memphis,75,OT,72,8,Temple
17,"Wed, Jan 17, 2018",,W,9,Tulsa,58,,59,9,Temple
18,"Sat, Jan 20, 2018",@,W,9,Pennsylvania,51,,60,10,Temple
19,"Wed, Jan 24, 2018",@,L,10,Cincinnati,75,,42,10,Temple
20,"Sun, Jan 28, 2018",,W,10,Connecticut,57,,85,11,Temple
21,"Thu, Feb 1, 2018",,W,10,Wichita State,79,OT,81,12,Temple
22,"Sun, Feb 4, 2018",@,W,10,Tulane,76,,83,13,Temple
23,"Wed, Feb 7, 2018",,W,10,East Carolina,73,,90,14,Temple
24,"Sat, Feb 10, 2018",@,W,10,South Florida,55,,73,15,Temple
25,"Thu, Feb 15, 2018",@,L,11,Wichita State,93,,86,15,Temple
26,"Sun, Feb 18, 2018",,L,12,Houston,80,,59,15,Temple
27,"Sun, Feb 25, 2018",,W,12,Central Florida,56,,75,16,Temple
28,"Wed, Feb 28, 2018",@,L,13,Connecticut,72,,66,16,Temple
29,"Sun, Mar 4, 2018",@,L,14,Tulsa,76,,58,16,Temple
30,"Thu, Mar 8, 2018",N,W,14,Tulane,77,,82,17,Temple
31,"Fri, Mar 9, 2018",N,L,15,Wichita State,89,,81,17,Temple
32,"Wed, Mar 14, 2018",@,L,16,Penn State,63,,57,17,Temple
0,"Fri, Nov 10, 2017",@,L,1,Marshall,102,OT,91,0,Tennessee-Martin
1,"Sun, Nov 12, 2017",@,L,2,Illinois,77,,74,0,Tennessee-Martin
2,"Wed, Nov 15, 2017",,W,2,North Carolina Central,57,,74,1,Tennessee-Martin
3,"Sat, Nov 18, 2017",@,L,3,Akron,76,,59,1,Tennessee-Martin
4,"Wed, Nov 22, 2017",@,L,4,Southern,69,,66,1,Tennessee-Martin
5,"Sun, Nov 26, 2017",,L,5,Missouri-Kansas City,65,,55,1,Tennessee-Martin
6,"Wed, Nov 29, 2017",@,L,6,Louisiana State,84,,60,1,Tennessee-Martin
7,"Sat, Dec 2, 2017",@,L,7,Chattanooga,66,,63,1,Tennessee-Martin
8,"Tue, Dec 5, 2017",@,W,7,Arkansas State,78,,92,2,Tennessee-Martin
9,"Sun, Dec 10, 2017",,W,7,Cincinnati-Clermont,92,,127,3,Tennessee-Martin
10,"Sat, Dec 16, 2017",@,L,8,Mississippi State,92,,61,3,Tennessee-Martin
11,"Wed, Dec 20, 2017",,W,8,Blue Mountain College,76,,84,4,Tennessee-Martin
12,"Fri, Dec 22, 2017",,W,8,Arkansas-Pine Bluff,68,,74,5,Tennessee-Martin
13,"Thu, Dec 28, 2017",,W,8,Tennessee State,60,OT,63,6,Tennessee-Martin
14,"Sat, Dec 30, 2017",,L,9,Belmont,65,,58,6,Tennessee-Martin
15,"Thu, Jan 4, 2018",@,L,10,Austin Peay,75,,69,6,Tennessee-Martin
16,"Sat, Jan 6, 2018",@,L,11,Murray State,82,,68,6,Tennessee-Martin
17,"Thu, Jan 11, 2018",,L,12,Eastern Kentucky,78,,70,6,Tennessee-Martin
18,"Sat, Jan 13, 2018",,L,13,Morehead State,71,,67,6,Tennessee-Martin
19,"Thu, Jan 18, 2018",@,L,14,Eastern Illinois,80,,60,6,Tennessee-Martin
20,"Sat, Jan 20, 2018",@,W,14,Southern Illinois-Edwardsville,69,,70,7,Tennessee-Martin
21,"Thu, Jan 25, 2018",@,W,14,Jacksonville State,63,,67,8,Tennessee-Martin
22,"Sat, Jan 27, 2018",@,L,15,Tennessee Tech,63,,55,8,Tennessee-Martin
23,"Thu, Feb 1, 2018",,L,16,Austin Peay,59,,57,8,Tennessee-Martin
24,"Sat, Feb 3, 2018",,L,17,Murray State,66,,53,8,Tennessee-Martin
25,"Thu, Feb 8, 2018",@,W,17,Eastern Kentucky,69,,70,9,Tennessee-Martin
26,"Sat, Feb 10, 2018",,L,18,Southeast Missouri State,81,OT,77,9,Tennessee-Martin
27,"Thu, Feb 15, 2018",,L,19,Southern Illinois-Edwardsville,70,,69,9,Tennessee-Martin
28,"Sat, Feb 17, 2018",,L,20,Eastern Illinois,64,,57,9,Tennessee-Martin
29,"Thu, Feb 22, 2018",@,L,21,Morehead State,70,,53,9,Tennessee-Martin
30,"Sat, Feb 24, 2018",@,W,21,Southeast Missouri State,66,,72,10,Tennessee-Martin
0,"Fri, Nov 10, 2017",@,L,1,Kansas,92,,56,0,Tennessee State
1,"Mon, Nov 13, 2017",,W,1,Reinhardt,53,,92,1,Tennessee State
2,"Sat, Nov 18, 2017",,L,2,Middle Tennessee,75,,65,1,Tennessee State
3,"Tue, Nov 21, 2017",,W,2,Canisius,52,,60,2,Tennessee State
4,"Sat, Nov 25, 2017",@,W,2,Kennesaw State,74,OT,77,3,Tennessee State
5,"Tue, Nov 28, 2017",,W,2,Fisk,53,,67,4,Tennessee State
6,"Sat, Dec 2, 2017",,L,3,Lipscomb,95,OT,86,4,Tennessee State
7,"Tue, Dec 12, 2017",@,W,3,Alabama State,45,,64,5,Tennessee State
8,"Fri, Dec 15, 2017",@,L,4,North Carolina A&T,64,,54,5,Tennessee State
9,"Mon, Dec 18, 2017",@,L,5,Texas,47,,46,5,Tennessee State
10,"Thu, Dec 21, 2017",@,L,6,Purdue,97,,48,5,Tennessee State
11,"Thu, Dec 28, 2017",@,L,7,Tennessee-Martin,63,OT,60,5,Tennessee State
12,"Sun, Dec 31, 2017",@,L,8,Southeast Missouri State,77,,65,5,Tennessee State
13,"Thu, Jan 4, 2018",,W,8,Jacksonville State,60,,67,6,Tennessee State
14,"Sat, Jan 6, 2018",,L,9,Tennessee Tech,87,OT,81,6,Tennessee State
15,"Thu, Jan 11, 2018",@,W,9,Eastern Illinois,65,,69,7,Tennessee State
16,"Sat, Jan 13, 2018",@,L,10,Southern Illinois-Edwardsville,82,,79,7,Tennessee State
17,"Thu, Jan 18, 2018",,W,10,Austin Peay,56,,70,8,Tennessee State
18,"Sat, Jan 20, 2018",,L,11,Murray State,76,,57,8,Tennessee State
19,"Thu, Jan 25, 2018",,W,11,Southern Illinois-Edwardsville,57,,85,9,Tennessee State
20,"Sat, Jan 27, 2018",,W,11,Eastern Illinois,47,,50,10,Tennessee State
21,"Thu, Feb 1, 2018",@,W,11,Morehead State,58,,61,11,Tennessee State
22,"Sat, Feb 3, 2018",@,W,11,Eastern Kentucky,60,,73,12,Tennessee State
23,"Thu, Feb 8, 2018",,W,11,Belmont,56,,64,13,Tennessee State
24,"Sat, Feb 10, 2018",@,W,11,Jacksonville State,47,,65,14,Tennessee State
25,"Thu, Feb 15, 2018",,W,11,Morehead State,74,,83,15,Tennessee State
26,"Sat, Feb 17, 2018",,L,12,Eastern Kentucky,72,,59,15,Tennessee State
27,"Thu, Feb 22, 2018",@,L,13,Tennessee Tech,69,,64,15,Tennessee State
28,"Sat, Feb 24, 2018",@,L,14,Belmont,84,,59,15,Tennessee State
29,"Wed, Feb 28, 2018",N,L,15,Eastern Illinois,73,,71,15,Tennessee State
0,"Fri, Nov 10, 2017",,W,0,Midway,56,,94,1,Tennessee Tech
1,"Mon, Nov 13, 2017",@,L,1,Texas Christian,100,,63,1,Tennessee Tech
2,"Thu, Nov 16, 2017",,W,1,Boyce,48,,106,2,Tennessee Tech
3,"Sat, Nov 18, 2017",,W,1,Kennesaw State,68,,82,3,Tennessee Tech
4,"Tue, Nov 21, 2017",@,W,1,New Mexico,96,,104,4,Tennessee Tech
5,"Fri, Nov 24, 2017",N,W,1,Omaha,85,,86,5,Tennessee Tech
6,"Sat, Nov 25, 2017",N,W,1,Maryland-Eastern Shore,60,,90,6,Tennessee Tech
7,"Wed, Nov 29, 2017",,W,1,Lipscomb,80,,86,7,Tennessee Tech
8,"Sat, Dec 2, 2017",@,L,2,Furman,64,,50,7,Tennessee Tech
9,"Wed, Dec 6, 2017",@,L,3,Dayton,79,,66,7,Tennessee Tech
10,"Sat, Dec 9, 2017",@,L,4,Central Michigan,74,,69,7,Tennessee Tech
11,"Sun, Dec 17, 2017",,W,4,Chattanooga,76,,82,8,Tennessee Tech
12,"Thu, Dec 21, 2017",@,L,5,Indiana,87,,59,8,Tennessee Tech
13,"Thu, Dec 28, 2017",,W,5,Morehead State,67,,69,9,Tennessee Tech
14,"Sat, Dec 30, 2017",,W,5,Eastern Kentucky,69,,77,10,Tennessee Tech
15,"Thu, Jan 4, 2018",@,L,6,Belmont,80,,67,10,Tennessee Tech
16,"Sat, Jan 6, 2018",@,W,6,Tennessee State,81,OT,87,11,Tennessee Tech
17,"Thu, Jan 11, 2018",,W,6,Austin Peay,74,,86,12,Tennessee Tech
18,"Sat, Jan 13, 2018",,L,7,Murray State,71,,45,12,Tennessee Tech
19,"Thu, Jan 18, 2018",@,W,7,Eastern Kentucky,67,,70,13,Tennessee Tech
20,"Sat, Jan 20, 2018",@,L,8,Morehead State,74,,55,13,Tennessee Tech
21,"Thu, Jan 25, 2018",,W,8,Southeast Missouri State,65,,76,14,Tennessee Tech
22,"Sat, Jan 27, 2018",,W,8,Tennessee-Martin,55,,63,15,Tennessee Tech
23,"Thu, Feb 1, 2018",@,W,8,Southern Illinois-Edwardsville,67,,68,16,Tennessee Tech
24,"Sat, Feb 3, 2018",@,L,9,Eastern Illinois,79,,71,16,Tennessee Tech
25,"Thu, Feb 8, 2018",@,L,10,Jacksonville State,82,,65,16,Tennessee Tech
26,"Sat, Feb 10, 2018",,L,11,Belmont,75,,70,16,Tennessee Tech
27,"Thu, Feb 15, 2018",@,W,11,Austin Peay,80,,86,17,Tennessee Tech
28,"Sat, Feb 17, 2018",@,L,12,Murray State,75,,65,17,Tennessee Tech
29,"Thu, Feb 22, 2018",,W,12,Tennessee State,64,,69,18,Tennessee Tech
30,"Sat, Feb 24, 2018",,L,13,Jacksonville State,66,,57,18,Tennessee Tech
31,"Wed, Feb 28, 2018",N,W,13,Southern Illinois-Edwardsville,51,,60,19,Tennessee Tech
32,"Thu, Mar 1, 2018",N,L,14,Jacksonville State,73,,70,19,Tennessee Tech
0,"Fri, Nov 10, 2017",,W,0,Presbyterian,53,,88,1,Tennessee NCAA
1,"Tue, Nov 14, 2017",,W,0,High Point,53,,84,2,Tennessee NCAA
2,"Wed, Nov 22, 2017",N,W,0,Purdue,75,OT,78,3,Tennessee NCAA
3,"Thu, Nov 23, 2017",N,L,1,Villanova,85,,76,3,Tennessee NCAA
4,"Fri, Nov 24, 2017",N,W,1,North Carolina State,58,,67,4,Tennessee NCAA
5,"Wed, Nov 29, 2017",,W,1,Mercer,60,,84,5,Tennessee NCAA
6,"Sun, Dec 3, 2017",@,W,1,Georgia Tech,70,,77,6,Tennessee NCAA
7,"Sat, Dec 9, 2017",,W,1,Lipscomb,71,,81,7,Tennessee NCAA
8,"Sun, Dec 17, 2017",,L,2,North Carolina,78,,73,7,Tennessee NCAA
9,"Wed, Dec 20, 2017",,W,2,Furman,61,,66,8,Tennessee NCAA
10,"Sat, Dec 23, 2017",@,W,2,Wake Forest,60,,79,9,Tennessee NCAA
11,"Sat, Dec 30, 2017",@,L,3,Arkansas,95,OT,93,9,Tennessee NCAA
12,"Tue, Jan 2, 2018",,L,4,Auburn,94,,84,9,Tennessee NCAA
13,"Sat, Jan 6, 2018",,W,4,Kentucky,65,,76,10,Tennessee NCAA
14,"Tue, Jan 9, 2018",@,W,4,Vanderbilt,84,,92,11,Tennessee NCAA
15,"Sat, Jan 13, 2018",,W,4,Texas A&M,62,,75,12,Tennessee NCAA
16,"Wed, Jan 17, 2018",@,L,5,Missouri,59,,55,12,Tennessee NCAA
17,"Sat, Jan 20, 2018",@,W,5,South Carolina,63,,70,13,Tennessee NCAA
18,"Tue, Jan 23, 2018",,W,5,Vanderbilt,62,,67,14,Tennessee NCAA
19,"Sat, Jan 27, 2018",@,W,5,Iowa State,45,,68,15,Tennessee NCAA
20,"Wed, Jan 31, 2018",,W,5,Louisiana State,61,,84,16,Tennessee NCAA
21,"Sat, Feb 3, 2018",,W,5,Mississippi,61,,94,17,Tennessee NCAA
22,"Tue, Feb 6, 2018",@,W,5,Kentucky,59,,61,18,Tennessee NCAA
23,"Sat, Feb 10, 2018",@,L,6,Alabama,78,,50,18,Tennessee NCAA
24,"Tue, Feb 13, 2018",,W,6,South Carolina,67,,70,19,Tennessee NCAA
